Member_number,Date,itemDescription,year,month,day,day_of_week
1048,9/2/2023,yogurt,2023,9,2,5
1048,9/2/2023,spinach,2023,9,2,5
1048,9/2/2023,bread,2023,9,2,5
1048,9/2/2023,milk,2023,9,2,5
1048,9/2/2023,jam,2023,9,2,5
1048,9/2/2023,beans,2023,9,2,5
1087,8/26/2023,spinach,2023,8,26,5
1087,8/26/2023,beans,2023,8,26,5
1011,4/29/2023,cheese,2023,4,29,5
1011,4/29/2023,beans,2023,4,29,5
1011,4/29/2023,yogurt,2023,4,29,5
1018,3/24/2023,chicken,2023,3,24,4
1018,3/24/2023,pasta,2023,3,24,4
1018,3/24/2023,rice,2023,3,24,4
1018,3/24/2023,beans,2023,3,24,4
1018,3/24/2023,spinach,2023,3,24,4
1018,3/24/2023,cereal,2023,3,24,4
1057,3/9/2023,milk,2023,3,9,3
1057,3/9/2023,cereal,2023,3,9,3
1057,3/9/2023,rice,2023,3,9,3
1057,3/9/2023,apples,2023,3,9,3
1005,12/31/2023,eggs,2023,12,31,6
1005,12/31/2023,spinach,2023,12,31,6
1005,12/31/2023,rice,2023,12,31,6
1005,12/31/2023,cheese,2023,12,31,6
1005,12/31/2023,butter,2023,12,31,6
1019,10/18/2023,butter,2023,10,18,2
1019,10/18/2023,cheese,2023,10,18,2
1019,10/18/2023,bread,2023,10,18,2
1019,10/18/2023,jam,2023,10,18,2
1019,10/18/2023,milk,2023,10,18,2
1070,2/14/2023,butter,2023,2,14,1
1070,2/14/2023,oranges,2023,2,14,1
1070,2/14/2023,cereal,2023,2,14,1
1070,2/14/2023,jam,2023,2,14,1
1070,2/14/2023,milk,2023,2,14,1
1020,2/4/2023,rice,2023,2,4,5
1020,2/4/2023,cereal,2023,2,4,5
1020,2/4/2023,yogurt,2023,2,4,5
1020,2/4/2023,butter,2023,2,4,5
1009,4/2/2023,milk,2023,4,2,6
1009,4/2/2023,oranges,2023,4,2,6
1009,4/2/2023,spinach,2023,4,2,6
1009,4/2/2023,yogurt,2023,4,2,6
1009,4/2/2023,beans,2023,4,2,6
1017,3/5/2023,oranges,2023,3,5,6
1017,3/5/2023,bread,2023,3,5,6
1017,3/5/2023,cereal,2023,3,5,6
1017,3/5/2023,milk,2023,3,5,6
1017,3/5/2023,apples,2023,3,5,6
1017,3/5/2023,beans,2023,3,5,6
1079,12/15/2023,oranges,2023,12,15,4
1079,12/15/2023,cereal,2023,12,15,4
1079,12/15/2023,chicken,2023,12,15,4
1079,6/10/2023,butter,2023,6,10,5
1079,6/10/2023,beans,2023,6,10,5
1079,6/10/2023,apples,2023,6,10,5
1079,6/10/2023,chicken,2023,6,10,5
1057,5/15/2023,rice,2023,5,15,0
1057,5/15/2023,beans,2023,5,15,0
1007,5/6/2023,bread,2023,5,6,5
1007,5/6/2023,jam,2023,5,6,5
1007,5/6/2023,butter,2023,5,6,5
1007,5/6/2023,milk,2023,5,6,5
1007,5/6/2023,apples,2023,5,6,5
1007,5/6/2023,yogurt,2023,5,6,5
1072,7/24/2023,eggs,2023,7,24,0
1072,7/24/2023,apples,2023,7,24,0
1059,12/9/2023,cereal,2023,12,9,5
1059,12/9/2023,oranges,2023,12,9,5
1059,11/25/2023,spinach,2023,11,25,5
1059,11/25/2023,yogurt,2023,11,25,5
1059,11/25/2023,oranges,2023,11,25,5
1059,11/25/2023,butter,2023,11,25,5
1059,11/25/2023,pasta,2023,11,25,5
1059,11/25/2023,jam,2023,11,25,5
1093,2/25/2023,cheese,2023,2,25,5
1093,2/25/2023,apples,2023,2,25,5
1093,2/25/2023,eggs,2023,2,25,5
1093,2/25/2023,yogurt,2023,2,25,5
1093,2/25/2023,cereal,2023,2,25,5
1008,6/12/2023,rice,2023,6,12,0
1008,6/12/2023,oranges,2023,6,12,0
1008,6/12/2023,eggs,2023,6,12,0
1008,6/12/2023,pasta,2023,6,12,0
1094,9/1/2023,milk,2023,9,1,4
1094,9/1/2023,oranges,2023,9,1,4
1004,10/7/2023,oranges,2023,10,7,5
1004,10/7/2023,jam,2023,10,7,5
1004,10/7/2023,beans,2023,10,7,5
1027,6/13/2023,bread,2023,6,13,1
1027,6/13/2023,rice,2023,6,13,1
1027,6/13/2023,cheese,2023,6,13,1
1027,6/13/2023,apples,2023,6,13,1
1027,6/13/2023,spinach,2023,6,13,1
1027,6/13/2023,cereal,2023,6,13,1
1055,8/31/2023,bread,2023,8,31,3
1055,8/31/2023,eggs,2023,8,31,3
1055,8/31/2023,spinach,2023,8,31,3
1097,12/17/2023,milk,2023,12,17,6
1097,12/17/2023,spinach,2023,12,17,6
1097,12/17/2023,beans,2023,12,17,6
1097,12/17/2023,jam,2023,12,17,6
1097,12/17/2023,butter,2023,12,17,6
1018,2/5/2023,apples,2023,2,5,6
1018,2/5/2023,butter,2023,2,5,6
1018,2/5/2023,milk,2023,2,5,6
1018,2/5/2023,pasta,2023,2,5,6
1057,8/3/2023,eggs,2023,8,3,3
1057,8/3/2023,beans,2023,8,3,3
1057,8/3/2023,milk,2023,8,3,3
1057,8/3/2023,jam,2023,8,3,3
1057,8/3/2023,bread,2023,8,3,3
1057,8/3/2023,butter,2023,8,3,3
1054,6/25/2023,jam,2023,6,25,6
1054,6/25/2023,eggs,2023,6,25,6
1054,6/25/2023,cereal,2023,6,25,6
1054,6/25/2023,apples,2023,6,25,6
1061,9/1/2023,pasta,2023,9,1,4
1061,9/1/2023,cheese,2023,9,1,4
1061,9/1/2023,jam,2023,9,1,4
1061,9/1/2023,spinach,2023,9,1,4
1061,9/1/2023,apples,2023,9,1,4
1061,9/1/2023,cereal,2023,9,1,4
1088,10/20/2023,yogurt,2023,10,20,4
1088,10/20/2023,bread,2023,10,20,4
1088,10/20/2023,chicken,2023,10,20,4
1088,10/20/2023,rice,2023,10,20,4
1088,10/20/2023,eggs,2023,10,20,4
1009,12/8/2023,rice,2023,12,8,4
1009,12/8/2023,jam,2023,12,8,4
1009,12/8/2023,cereal,2023,12,8,4
1009,12/8/2023,beans,2023,12,8,4
1009,12/8/2023,cheese,2023,12,8,4
1009,12/8/2023,bread,2023,12,8,4
1019,8/23/2023,oranges,2023,8,23,2
1019,8/23/2023,yogurt,2023,8,23,2
1019,8/23/2023,cereal,2023,8,23,2
1014,12/12/2023,milk,2023,12,12,1
1014,12/12/2023,chicken,2023,12,12,1
1014,12/12/2023,pasta,2023,12,12,1
1014,12/12/2023,bread,2023,12,12,1
1014,12/12/2023,oranges,2023,12,12,1
1016,11/21/2023,beans,2023,11,21,1
1016,11/21/2023,rice,2023,11,21,1
1016,11/21/2023,butter,2023,11,21,1
1016,11/21/2023,bread,2023,11,21,1
1016,11/21/2023,eggs,2023,11,21,1
1095,4/7/2023,pasta,2023,4,7,4
1095,4/7/2023,chicken,2023,4,7,4
1095,4/7/2023,cheese,2023,4,7,4
1095,4/7/2023,jam,2023,4,7,4
1095,4/7/2023,rice,2023,4,7,4
1048,4/21/2023,eggs,2023,4,21,4
1048,4/21/2023,spinach,2023,4,21,4
1048,4/21/2023,beans,2023,4,21,4
1048,4/21/2023,rice,2023,4,21,4
1001,7/9/2023,bread,2023,7,9,6
1001,7/9/2023,milk,2023,7,9,6
1001,7/9/2023,yogurt,2023,7,9,6
1001,7/9/2023,chicken,2023,7,9,6
1015,12/25/2023,beans,2023,12,25,0
1015,12/25/2023,oranges,2023,12,25,0
1015,12/25/2023,apples,2023,12,25,0
1015,12/25/2023,cheese,2023,12,25,0
1015,12/25/2023,cereal,2023,12,25,0
1045,10/5/2023,chicken,2023,10,5,3
1045,10/5/2023,cheese,2023,10,5,3
1045,10/5/2023,cereal,2023,10,5,3
1045,10/5/2023,butter,2023,10,5,3
1045,10/5/2023,jam,2023,10,5,3
1058,8/8/2023,jam,2023,8,8,1
1058,8/8/2023,chicken,2023,8,8,1
1058,8/8/2023,rice,2023,8,8,1
1058,8/8/2023,spinach,2023,8,8,1
1069,8/12/2023,milk,2023,8,12,5
1069,8/12/2023,yogurt,2023,8,12,5
1069,8/12/2023,beans,2023,8,12,5
1069,8/12/2023,pasta,2023,8,12,5
1069,8/12/2023,cheese,2023,8,12,5
1055,11/21/2023,pasta,2023,11,21,1
1055,11/21/2023,rice,2023,11,21,1
1055,11/21/2023,butter,2023,11,21,1
1055,11/21/2023,cheese,2023,11,21,1
1013,2/15/2023,rice,2023,2,15,2
1013,2/15/2023,apples,2023,2,15,2
1013,9/12/2023,spinach,2023,9,12,1
1013,9/12/2023,chicken,2023,9,12,1
1013,9/12/2023,butter,2023,9,12,1
1013,9/12/2023,beans,2023,9,12,1
1013,9/12/2023,oranges,2023,9,12,1
1013,9/12/2023,yogurt,2023,9,12,1
1074,1/17/2023,yogurt,2023,1,17,1
1074,1/17/2023,apples,2023,1,17,1
1074,1/17/2023,eggs,2023,1,17,1
1074,1/17/2023,cheese,2023,1,17,1
1099,8/21/2023,apples,2023,8,21,0
1099,8/21/2023,butter,2023,8,21,0
1099,8/21/2023,eggs,2023,8,21,0
1099,8/21/2023,oranges,2023,8,21,0
1099,8/21/2023,yogurt,2023,8,21,0
1099,8/21/2023,cereal,2023,8,21,0
1059,7/31/2023,bread,2023,7,31,0
1059,7/31/2023,cereal,2023,7,31,0
1059,7/31/2023,cheese,2023,7,31,0
1059,7/31/2023,eggs,2023,7,31,0
1059,7/31/2023,chicken,2023,7,31,0
1036,5/18/2023,milk,2023,5,18,3
1036,5/18/2023,yogurt,2023,5,18,3
1036,5/18/2023,cheese,2023,5,18,3
1036,5/18/2023,apples,2023,5,18,3
1086,5/4/2023,spinach,2023,5,4,3
1086,5/4/2023,apples,2023,5,4,3
1004,1/8/2023,jam,2023,1,8,6
1004,1/8/2023,cheese,2023,1,8,6
1047,9/23/2023,cereal,2023,9,23,5
1047,9/23/2023,spinach,2023,9,23,5
1047,9/23/2023,jam,2023,9,23,5
1047,9/23/2023,rice,2023,9,23,5
1047,9/23/2023,apples,2023,9,23,5
1047,9/23/2023,eggs,2023,9,23,5
1071,7/20/2023,rice,2023,7,20,3
1071,7/20/2023,beans,2023,7,20,3
1071,7/20/2023,apples,2023,7,20,3
1006,10/23/2023,jam,2023,10,23,0
1006,10/23/2023,beans,2023,10,23,0
1006,10/23/2023,apples,2023,10,23,0
1006,10/23/2023,pasta,2023,10,23,0
1006,10/23/2023,spinach,2023,10,23,0
1051,6/12/2023,jam,2023,6,12,0
1051,6/12/2023,apples,2023,6,12,0
1051,6/12/2023,eggs,2023,6,12,0
1051,6/12/2023,butter,2023,6,12,0
1051,6/12/2023,spinach,2023,6,12,0
1051,6/12/2023,chicken,2023,6,12,0
1015,11/20/2023,cheese,2023,11,20,0
1015,11/20/2023,apples,2023,11,20,0
1015,11/20/2023,spinach,2023,11,20,0
1015,11/20/2023,beans,2023,11,20,0
1015,11/20/2023,milk,2023,11,20,0
1015,11/20/2023,chicken,2023,11,20,0
1020,6/15/2023,butter,2023,6,15,3
1020,6/15/2023,spinach,2023,6,15,3
1020,6/15/2023,bread,2023,6,15,3
1055,1/6/2023,jam,2023,1,6,4
1055,1/6/2023,bread,2023,1,6,4
1055,1/6/2023,rice,2023,1,6,4
1055,1/6/2023,pasta,2023,1,6,4
1055,1/6/2023,chicken,2023,1,6,4
1055,1/6/2023,butter,2023,1,6,4
1073,7/15/2023,pasta,2023,7,15,5
1073,7/15/2023,spinach,2023,7,15,5
1016,8/21/2023,jam,2023,8,21,0
1016,8/21/2023,eggs,2023,8,21,0
1016,8/21/2023,beans,2023,8,21,0
1016,8/21/2023,yogurt,2023,8,21,0
1038,4/10/2023,yogurt,2023,4,10,0
1038,4/10/2023,eggs,2023,4,10,0
1038,4/10/2023,pasta,2023,4,10,0
1038,4/10/2023,apples,2023,4,10,0
1038,4/10/2023,milk,2023,4,10,0
1038,4/10/2023,bread,2023,4,10,0
1035,2/12/2023,beans,2023,2,12,6
1035,2/12/2023,bread,2023,2,12,6
1035,2/12/2023,spinach,2023,2,12,6
1074,2/22/2023,oranges,2023,2,22,2
1074,2/22/2023,rice,2023,2,22,2
1015,2/24/2023,milk,2023,2,24,4
1015,2/24/2023,spinach,2023,2,24,4
1015,2/24/2023,jam,2023,2,24,4
1011,2/9/2023,yogurt,2023,2,9,3
1011,2/9/2023,cereal,2023,2,9,3
1011,2/9/2023,eggs,2023,2,9,3
1011,2/9/2023,apples,2023,2,9,3
1011,2/9/2023,butter,2023,2,9,3
1062,1/12/2023,butter,2023,1,12,3
1062,1/12/2023,oranges,2023,1,12,3
1062,1/12/2023,beans,2023,1,12,3
1062,1/12/2023,spinach,2023,1,12,3
1062,1/12/2023,eggs,2023,1,12,3
1087,8/3/2023,spinach,2023,8,3,3
1087,8/3/2023,cereal,2023,8,3,3
1087,8/3/2023,beans,2023,8,3,3
1087,8/3/2023,oranges,2023,8,3,3
1087,8/3/2023,jam,2023,8,3,3
1023,6/2/2023,spinach,2023,6,2,4
1023,6/2/2023,jam,2023,6,2,4
1084,10/18/2023,yogurt,2023,10,18,2
1084,10/18/2023,bread,2023,10,18,2
1084,10/18/2023,butter,2023,10,18,2
1084,10/18/2023,cereal,2023,10,18,2
1084,10/18/2023,pasta,2023,10,18,2
1084,10/18/2023,oranges,2023,10,18,2
1078,11/4/2023,bread,2023,11,4,5
1078,11/4/2023,jam,2023,11,4,5
1078,11/4/2023,chicken,2023,11,4,5
1078,11/4/2023,pasta,2023,11,4,5
1078,11/4/2023,milk,2023,11,4,5
1078,11/4/2023,butter,2023,11,4,5
1024,11/7/2023,chicken,2023,11,7,1
1024,11/7/2023,bread,2023,11,7,1
1066,9/20/2023,eggs,2023,9,20,2
1066,9/20/2023,yogurt,2023,9,20,2
1066,9/20/2023,cereal,2023,9,20,2
1014,4/22/2023,cereal,2023,4,22,5
1014,4/22/2023,jam,2023,4,22,5
1028,2/12/2023,milk,2023,2,12,6
1028,2/12/2023,spinach,2023,2,12,6
1028,2/12/2023,oranges,2023,2,12,6
1025,2/17/2023,pasta,2023,2,17,4
1025,2/17/2023,chicken,2023,2,17,4
1025,2/17/2023,beans,2023,2,17,4
1025,2/17/2023,milk,2023,2,17,4
1059,9/11/2023,chicken,2023,9,11,0
1059,9/11/2023,apples,2023,9,11,0
1059,9/11/2023,eggs,2023,9,11,0
1059,9/11/2023,milk,2023,9,11,0
1059,9/11/2023,jam,2023,9,11,0
1025,12/18/2023,apples,2023,12,18,0
1025,12/18/2023,butter,2023,12,18,0
1025,12/18/2023,rice,2023,12,18,0
1025,12/18/2023,cheese,2023,12,18,0
1039,3/26/2023,pasta,2023,3,26,6
1039,3/26/2023,oranges,2023,3,26,6
1039,3/26/2023,apples,2023,3,26,6
1057,8/5/2023,pasta,2023,8,5,5
1057,8/5/2023,milk,2023,8,5,5
1057,8/5/2023,cereal,2023,8,5,5
1057,8/5/2023,rice,2023,8,5,5
1057,8/5/2023,butter,2023,8,5,5
1057,8/5/2023,spinach,2023,8,5,5
1049,8/8/2023,rice,2023,8,8,1
1049,8/8/2023,cereal,2023,8,8,1
1049,8/8/2023,yogurt,2023,8,8,1
1080,2/2/2023,jam,2023,2,2,3
1080,2/2/2023,bread,2023,2,2,3
1080,2/2/2023,chicken,2023,2,2,3
1080,2/2/2023,milk,2023,2,2,3
1080,2/2/2023,rice,2023,2,2,3
1052,5/31/2023,yogurt,2023,5,31,2
1052,5/31/2023,beans,2023,5,31,2
1052,5/31/2023,chicken,2023,5,31,2
1052,5/31/2023,cereal,2023,5,31,2
1052,5/31/2023,apples,2023,5,31,2
1052,5/31/2023,bread,2023,5,31,2
1014,4/3/2023,apples,2023,4,3,0
1014,4/3/2023,cheese,2023,4,3,0
1014,4/3/2023,jam,2023,4,3,0
1014,4/3/2023,cereal,2023,4,3,0
1031,2/7/2023,beans,2023,2,7,1
1031,2/7/2023,cereal,2023,2,7,1
1031,2/7/2023,yogurt,2023,2,7,1
1018,6/10/2023,bread,2023,6,10,5
1018,6/10/2023,cereal,2023,6,10,5
1088,1/6/2023,eggs,2023,1,6,4
1088,1/6/2023,oranges,2023,1,6,4
1088,1/6/2023,rice,2023,1,6,4
1088,1/6/2023,cereal,2023,1,6,4
1029,10/15/2023,apples,2023,10,15,6
1029,10/15/2023,milk,2023,10,15,6
1077,4/19/2023,eggs,2023,4,19,2
1077,4/19/2023,butter,2023,4,19,2
1077,4/19/2023,chicken,2023,4,19,2
1077,4/19/2023,milk,2023,4,19,2
1077,4/19/2023,rice,2023,4,19,2
1077,4/19/2023,yogurt,2023,4,19,2
1073,11/27/2023,beans,2023,11,27,0
1073,11/27/2023,cheese,2023,11,27,0
1073,11/27/2023,apples,2023,11,27,0
1073,11/27/2023,cereal,2023,11,27,0
1073,11/27/2023,pasta,2023,11,27,0
1025,4/11/2023,cheese,2023,4,11,1
1025,4/11/2023,oranges,2023,4,11,1
1063,1/24/2023,apples,2023,1,24,1
1063,1/24/2023,butter,2023,1,24,1
1063,1/24/2023,yogurt,2023,1,24,1
1063,1/24/2023,oranges,2023,1,24,1
1021,11/4/2023,rice,2023,11,4,5
1021,11/4/2023,apples,2023,11,4,5
1021,11/4/2023,eggs,2023,11,4,5
1021,11/4/2023,spinach,2023,11,4,5
1002,5/26/2023,beans,2023,5,26,4
1002,5/26/2023,cheese,2023,5,26,4
1073,1/3/2023,milk,2023,1,3,1
1073,1/3/2023,jam,2023,1,3,1
1073,1/3/2023,apples,2023,1,3,1
1073,1/3/2023,bread,2023,1,3,1
1073,1/3/2023,chicken,2023,1,3,1
1067,1/21/2023,beans,2023,1,21,5
1067,1/21/2023,bread,2023,1,21,5
1067,1/21/2023,butter,2023,1,21,5
1067,1/21/2023,oranges,2023,1,21,5
1012,8/1/2023,milk,2023,8,1,1
1012,8/1/2023,cereal,2023,8,1,1
1012,8/1/2023,cheese,2023,8,1,1
1012,8/1/2023,yogurt,2023,8,1,1
1051,2/10/2023,cheese,2023,2,10,4
1051,2/10/2023,cereal,2023,2,10,4
1051,2/10/2023,oranges,2023,2,10,4
1051,2/10/2023,rice,2023,2,10,4
1051,2/10/2023,bread,2023,2,10,4
1051,2/10/2023,apples,2023,2,10,4
1038,12/23/2023,oranges,2023,12,23,5
1038,12/23/2023,yogurt,2023,12,23,5
1038,12/23/2023,beans,2023,12,23,5
1038,12/23/2023,butter,2023,12,23,5
1038,12/23/2023,cereal,2023,12,23,5
1079,2/22/2023,eggs,2023,2,22,2
1079,2/22/2023,bread,2023,2,22,2
1001,3/13/2023,cereal,2023,3,13,0
1001,3/13/2023,yogurt,2023,3,13,0
1088,8/12/2023,jam,2023,8,12,5
1088,8/12/2023,butter,2023,8,12,5
1088,8/12/2023,eggs,2023,8,12,5
1092,7/8/2023,bread,2023,7,8,5
1092,7/8/2023,pasta,2023,7,8,5
1092,7/8/2023,spinach,2023,7,8,5
1092,7/8/2023,milk,2023,7,8,5
1092,7/8/2023,cheese,2023,7,8,5
1092,7/8/2023,butter,2023,7,8,5
1006,6/5/2023,milk,2023,6,5,0
1006,6/5/2023,cereal,2023,6,5,0
1088,11/10/2023,milk,2023,11,10,4
1088,11/10/2023,pasta,2023,11,10,4
1088,11/10/2023,jam,2023,11,10,4
1088,11/10/2023,cheese,2023,11,10,4
1088,11/10/2023,rice,2023,11,10,4
1058,3/3/2023,cereal,2023,3,3,4
1058,3/3/2023,yogurt,2023,3,3,4
1058,3/3/2023,jam,2023,3,3,4
1096,10/27/2023,beans,2023,10,27,4
1096,10/27/2023,oranges,2023,10,27,4
1096,10/27/2023,spinach,2023,10,27,4
1096,10/27/2023,butter,2023,10,27,4
1096,10/27/2023,chicken,2023,10,27,4
1067,5/4/2023,oranges,2023,5,4,3
1067,5/4/2023,beans,2023,5,4,3
1067,5/4/2023,spinach,2023,5,4,3
1067,5/4/2023,milk,2023,5,4,3
1067,5/4/2023,cereal,2023,5,4,3
1067,5/4/2023,cheese,2023,5,4,3
1028,2/17/2023,cheese,2023,2,17,4
1028,2/17/2023,milk,2023,2,17,4
1028,2/17/2023,pasta,2023,2,17,4
1028,2/17/2023,butter,2023,2,17,4
1045,10/13/2023,beans,2023,10,13,4
1045,10/13/2023,spinach,2023,10,13,4
1045,10/13/2023,pasta,2023,10,13,4
1026,12/22/2023,butter,2023,12,22,4
1026,12/22/2023,oranges,2023,12,22,4
1007,4/19/2023,beans,2023,4,19,2
1007,4/19/2023,eggs,2023,4,19,2
1059,7/17/2023,oranges,2023,7,17,0
1059,7/17/2023,butter,2023,7,17,0
1059,7/17/2023,cereal,2023,7,17,0
1026,10/30/2023,chicken,2023,10,30,0
1026,10/30/2023,yogurt,2023,10,30,0
1026,10/30/2023,cereal,2023,10,30,0
1026,10/30/2023,milk,2023,10,30,0
1026,10/30/2023,oranges,2023,10,30,0
1026,10/30/2023,jam,2023,10,30,0
1064,2/24/2023,eggs,2023,2,24,4
1064,2/24/2023,cereal,2023,2,24,4
1064,2/24/2023,apples,2023,2,24,4
1057,11/14/2023,eggs,2023,11,14,1
1057,11/14/2023,cheese,2023,11,14,1
1057,11/14/2023,apples,2023,11,14,1
1057,11/14/2023,spinach,2023,11,14,1
1057,11/14/2023,butter,2023,11,14,1
1057,11/14/2023,milk,2023,11,14,1
1054,3/26/2023,yogurt,2023,3,26,6
1054,3/26/2023,rice,2023,3,26,6
1054,3/26/2023,beans,2023,3,26,6
1054,3/26/2023,butter,2023,3,26,6
1018,8/25/2023,pasta,2023,8,25,4
1018,8/25/2023,butter,2023,8,25,4
1030,1/9/2023,jam,2023,1,9,0
1030,1/9/2023,milk,2023,1,9,0
1030,1/9/2023,bread,2023,1,9,0
1030,1/9/2023,oranges,2023,1,9,0
1030,1/9/2023,beans,2023,1,9,0
1067,8/20/2023,milk,2023,8,20,6
1067,8/20/2023,butter,2023,8,20,6
1067,8/20/2023,chicken,2023,8,20,6
1067,8/20/2023,yogurt,2023,8,20,6
1045,8/9/2023,jam,2023,8,9,2
1045,8/9/2023,apples,2023,8,9,2
1045,8/9/2023,chicken,2023,8,9,2
1055,9/18/2023,bread,2023,9,18,0
1055,9/18/2023,oranges,2023,9,18,0
1055,9/18/2023,milk,2023,9,18,0
1055,9/18/2023,cereal,2023,9,18,0
1012,1/26/2023,pasta,2023,1,26,3
1012,1/26/2023,apples,2023,1,26,3
1012,1/26/2023,eggs,2023,1,26,3
1012,1/26/2023,milk,2023,1,26,3
1012,1/26/2023,cheese,2023,1,26,3
1051,4/1/2023,milk,2023,4,1,5
1051,4/1/2023,chicken,2023,4,1,5
1051,4/1/2023,rice,2023,4,1,5
1051,4/1/2023,oranges,2023,4,1,5
1051,4/1/2023,yogurt,2023,4,1,5
1051,4/1/2023,apples,2023,4,1,5
1013,12/15/2023,beans,2023,12,15,4
1013,12/15/2023,eggs,2023,12,15,4
1014,4/23/2023,bread,2023,4,23,6
1014,4/23/2023,spinach,2023,4,23,6
1073,5/17/2023,butter,2023,5,17,2
1073,5/17/2023,chicken,2023,5,17,2
1073,5/17/2023,spinach,2023,5,17,2
1035,4/26/2023,pasta,2023,4,26,2
1035,4/26/2023,spinach,2023,4,26,2
1035,4/26/2023,apples,2023,4,26,2
1035,4/26/2023,cheese,2023,4,26,2
1035,4/26/2023,yogurt,2023,4,26,2
1035,4/26/2023,butter,2023,4,26,2
1028,12/21/2023,oranges,2023,12,21,3
1028,12/21/2023,eggs,2023,12,21,3
1028,12/21/2023,jam,2023,12,21,3
1028,12/21/2023,yogurt,2023,12,21,3
1044,11/23/2023,pasta,2023,11,23,3
1044,11/23/2023,rice,2023,11,23,3
1044,11/23/2023,milk,2023,11,23,3
1044,11/23/2023,spinach,2023,11,23,3
1000,2/18/2023,chicken,2023,2,18,5
1000,2/18/2023,pasta,2023,2,18,5
1000,2/18/2023,rice,2023,2,18,5
1061,6/6/2023,jam,2023,6,6,1
1061,6/6/2023,cereal,2023,6,6,1
1061,6/6/2023,beans,2023,6,6,1
1008,3/27/2023,cereal,2023,3,27,0
1008,3/27/2023,oranges,2023,3,27,0
1008,3/27/2023,jam,2023,3,27,0
1001,12/8/2023,apples,2023,12,8,4
1001,12/8/2023,cereal,2023,12,8,4
1001,12/8/2023,bread,2023,12,8,4
1001,12/8/2023,jam,2023,12,8,4
1001,12/8/2023,milk,2023,12,8,4
1009,3/29/2023,rice,2023,3,29,2
1009,3/29/2023,cereal,2023,3,29,2
1060,10/26/2023,oranges,2023,10,26,3
1060,10/26/2023,yogurt,2023,10,26,3
1031,8/30/2023,bread,2023,8,30,2
1031,8/30/2023,yogurt,2023,8,30,2
1002,10/18/2023,yogurt,2023,10,18,2
1002,10/18/2023,eggs,2023,10,18,2
1002,10/18/2023,chicken,2023,10,18,2
1002,10/18/2023,cheese,2023,10,18,2
1021,3/17/2023,butter,2023,3,17,4
1021,3/17/2023,milk,2023,3,17,4
1094,6/21/2023,oranges,2023,6,21,2
1094,6/21/2023,pasta,2023,6,21,2
1094,6/21/2023,cereal,2023,6,21,2
1094,6/21/2023,chicken,2023,6,21,2
1094,6/21/2023,milk,2023,6,21,2
1084,9/7/2023,cereal,2023,9,7,3
1084,9/7/2023,oranges,2023,9,7,3
1084,9/7/2023,bread,2023,9,7,3
1084,9/7/2023,spinach,2023,9,7,3
1038,12/30/2023,spinach,2023,12,30,5
1038,12/30/2023,chicken,2023,12,30,5
1038,12/30/2023,cheese,2023,12,30,5
1038,12/30/2023,beans,2023,12,30,5
1076,9/5/2023,milk,2023,9,5,1
1076,9/5/2023,beans,2023,9,5,1
1066,11/24/2023,jam,2023,11,24,4
1066,11/24/2023,apples,2023,11,24,4
1028,12/4/2023,cereal,2023,12,4,0
1028,12/4/2023,oranges,2023,12,4,0
1028,12/4/2023,bread,2023,12,4,0
1031,10/23/2023,cereal,2023,10,23,0
1031,10/23/2023,eggs,2023,10,23,0
1031,10/23/2023,pasta,2023,10,23,0
1031,10/23/2023,butter,2023,10,23,0
1031,10/23/2023,yogurt,2023,10,23,0
1048,11/24/2023,milk,2023,11,24,4
1048,11/24/2023,beans,2023,11,24,4
1086,10/6/2023,spinach,2023,10,6,4
1086,10/6/2023,chicken,2023,10,6,4
1086,10/6/2023,jam,2023,10,6,4
1086,10/6/2023,milk,2023,10,6,4
1086,10/6/2023,beans,2023,10,6,4
1044,6/19/2023,rice,2023,6,19,0
1044,6/19/2023,apples,2023,6,19,0
1044,6/19/2023,milk,2023,6,19,0
1044,6/19/2023,cheese,2023,6,19,0
1044,6/19/2023,eggs,2023,6,19,0
1005,10/24/2023,pasta,2023,10,24,1
1005,10/24/2023,cereal,2023,10,24,1
1005,10/24/2023,rice,2023,10,24,1
1005,10/24/2023,butter,2023,10,24,1
1005,10/24/2023,apples,2023,10,24,1
1005,10/24/2023,oranges,2023,10,24,1
1072,6/27/2023,butter,2023,6,27,1
1072,6/27/2023,bread,2023,6,27,1
1072,6/27/2023,oranges,2023,6,27,1
1072,6/27/2023,beans,2023,6,27,1
1018,8/27/2023,chicken,2023,8,27,6
1018,8/27/2023,milk,2023,8,27,6
1018,8/27/2023,rice,2023,8,27,6
1071,12/7/2023,milk,2023,12,7,3
1071,12/7/2023,oranges,2023,12,7,3
1071,12/7/2023,spinach,2023,12,7,3
1008,5/31/2023,oranges,2023,5,31,2
1008,5/31/2023,bread,2023,5,31,2
1027,5/25/2023,butter,2023,5,25,3
1027,5/25/2023,bread,2023,5,25,3
1027,5/25/2023,oranges,2023,5,25,3
1027,5/25/2023,milk,2023,5,25,3
1027,5/25/2023,yogurt,2023,5,25,3
1027,5/25/2023,apples,2023,5,25,3
1045,12/5/2023,bread,2023,12,5,1
1045,12/5/2023,milk,2023,12,5,1
1017,6/29/2023,cheese,2023,6,29,3
1017,6/29/2023,yogurt,2023,6,29,3
1017,6/29/2023,chicken,2023,6,29,3
1017,6/29/2023,beans,2023,6,29,3
1098,10/15/2023,butter,2023,10,15,6
1098,10/15/2023,pasta,2023,10,15,6
